,id,department,timecreated,rol,userid
295908,17924,Departamento De Español y Literatura,1715162863,editingteacher,fc5c46a74823458686f3dd45ef32455747365f983358a72bea126d284b4e9982
296038,17924,Departamento De Español y Literatura,1715348001,editingteacher,fc5c46a74823458686f3dd45ef32455747365f983358a72bea126d284b4e9982
296041,17924,Departamento De Español y Literatura,1715348967,editingteacher,fc5c46a74823458686f3dd45ef32455747365f983358a72bea126d284b4e9982
296512,17924,Departamento De Español y Literatura,1715953883,editingteacher,fc5c46a74823458686f3dd45ef32455747365f983358a72bea126d284b4e9982
296554,17924,Departamento De Español y Literatura,1715973489,editingteacher,fc5c46a74823458686f3dd45ef32455747365f983358a72bea126d284b4e9982
296818,17924,Departamento De Español y Literatura,1716319188,editingteacher,fc5c46a74823458686f3dd45ef32455747365f983358a72bea126d284b4e9982
296972,17924,Departamento De Español y Literatura,1716490220,editingteacher,fc5c46a74823458686f3dd45ef32455747365f983358a72bea126d284b4e9982
297028,17924,Departamento De Español y Literatura,1716572863,editingteacher,fc5c46a74823458686f3dd45ef32455747365f983358a72bea126d284b4e9982
297037,17924,Departamento De Español y Literatura,1716581259,editingteacher,fc5c46a74823458686f3dd45ef32455747365f983358a72bea126d284b4e9982
297324,17924,Departamento De Español y Literatura,1716860848,editingteacher,fc5c46a74823458686f3dd45ef32455747365f983358a72bea126d284b4e9982
